Heure,IP source,IP destination,Flag,Seq,Length
11:42:06.684990,190-0-175-100.gba.solunet.com.ar.2683,184.107.43.74.http:,[S],"1658802345:1658802465,",120:
11:42:06.685007,190-0-175-100.gba.solunet.com.ar.2684,184.107.43.74.http:,[S],"1706050817:1706050937,",120:
11:42:06.685023,190-0-175-100.gba.solunet.com.ar.2685,184.107.43.74.http:,[S],"1024880538:1024880658,",120:
11:42:06.685039,190-0-175-100.gba.solunet.com.ar.2686,184.107.43.74.http:,[S],"951760893:951761013,",120:
11:42:06.685056,190-0-175-100.gba.solunet.com.ar.2687,184.107.43.74.http:,[S],"1125618004:1125618124,",120:
11:42:06.685072,190-0-175-100.gba.solunet.com.ar.2688,184.107.43.74.http:,[S],"1871207110:1871207230,",120:
11:42:06.685088,190-0-175-100.gba.solunet.com.ar.2689,184.107.43.74.http:,[S],"345771930:345772050,",120:
11:42:06.685104,190-0-175-100.gba.solunet.com.ar.2690,184.107.43.74.http:,[S],"140327075:140327195,",120:
11:42:06.685121,190-0-175-100.gba.solunet.com.ar.2691,184.107.43.74.http:,[S],"261155005:261155125,",120:
11:42:06.685137,190-0-175-100.gba.solunet.com.ar.2692,184.107.43.74.http:,[S],"1791155350:1791155470,",120:
11:42:06.685153,190-0-175-100.gba.solunet.com.ar.2693,184.107.43.74.http:,[S],"593526721:593526841,",120:
11:42:06.685170,190-0-175-100.gba.solunet.com.ar.2694,184.107.43.74.http:,[S],"1252865659:1252865779,",120:
11:42:06.685186,190-0-175-100.gba.solunet.com.ar.2695,184.107.43.74.http:,[S],"1988673484:1988673604,",120:
11:42:06.685202,190-0-175-100.gba.solunet.com.ar.2696,184.107.43.74.http:,[S],"1003267489:1003267609,",120:
11:42:06.685218,190-0-175-100.gba.solunet.com.ar.2697,184.107.43.74.http:,[S],"1020861834:1020861954,",120:
11:42:06.685235,190-0-175-100.gba.solunet.com.ar.2698,184.107.43.74.http:,[S],"1338056601:1338056721,",120:
11:42:06.685251,190-0-175-100.gba.solunet.com.ar.2699,184.107.43.74.http:,[S],"808637873:808637993,",120:
11:42:06.685267,190-0-175-100.gba.solunet.com.ar.2700,184.107.43.74.http:,[S],"1453290138:1453290258,",120:
11:42:06.685285,190-0-175-100.gba.solunet.com.ar.2701,184.107.43.74.http:,[S],"602687992:602688112,",120:
11:42:06.685301,190-0-175-100.gba.solunet.com.ar.2702,184.107.43.74.http:,[S],"1467959956:1467960076,",120:
11:42:06.685318,190-0-175-100.gba.solunet.com.ar.2703,184.107.43.74.http:,[S],"186790490:186790610,",120:
11:42:06.685335,190-0-175-100.gba.solunet.com.ar.2704,184.107.43.74.http:,[S],"2146506416:2146506536,",120:
11:42:06.685352,190-0-175-100.gba.solunet.com.ar.2705,184.107.43.74.http:,[S],"2293462:2293582,",120:
11:42:06.685369,190-0-175-100.gba.solunet.com.ar.2706,184.107.43.74.http:,[S],"1455305088:1455305208,",120:
11:42:06.685385,190-0-175-100.gba.solunet.com.ar.2707,184.107.43.74.http:,[S],"1651277629:1651277749,",120:
11:42:06.685402,190-0-175-100.gba.solunet.com.ar.2708,184.107.43.74.http:,[S],"1939151396:1939151516,",120:
11:42:06.685418,190-0-175-100.gba.solunet.com.ar.2709,184.107.43.74.http:,[S],"1156415132:1156415252,",120:
11:42:06.685434,190-0-175-100.gba.solunet.com.ar.2710,184.107.43.74.http:,[S],"526698180:526698300,",120:
11:42:06.685450,190-0-175-100.gba.solunet.com.ar.2711,184.107.43.74.http:,[S],"2147257919:2147258039,",120:
11:42:06.685467,190-0-175-100.gba.solunet.com.ar.2712,184.107.43.74.http:,[S],"1794438931:1794439051,",120:
11:42:06.685483,190-0-175-100.gba.solunet.com.ar.2713,184.107.43.74.http:,[S],"1570685761:1570685881,",120:
11:42:06.685499,190-0-175-100.gba.solunet.com.ar.2714,184.107.43.74.http:,[S],"987317105:987317225,",120:
11:42:06.685515,190-0-175-100.gba.solunet.com.ar.2715,184.107.43.74.http:,[S],"1750383782:1750383902,",120:
11:42:06.685532,190-0-175-100.gba.solunet.com.ar.2716,184.107.43.74.http:,[S],"589799034:589799154,",120:
11:42:06.685548,190-0-175-100.gba.solunet.com.ar.2717,184.107.43.74.http:,[S],"604807401:604807521,",120:
11:42:06.685564,190-0-175-100.gba.solunet.com.ar.2718,184.107.43.74.http:,[S],"773543240:773543360,",120:
11:42:06.685580,190-0-175-100.gba.solunet.com.ar.2719,184.107.43.74.http:,[S],"819730013:819730133,",120:
11:42:06.685597,190-0-175-100.gba.solunet.com.ar.2720,184.107.43.74.http:,[S],"1089139650:1089139770,",120:
11:42:06.685614,190-0-175-100.gba.solunet.com.ar.2721,184.107.43.74.http:,[S],"1722099226:1722099346,",120:
11:42:06.685630,190-0-175-100.gba.solunet.com.ar.2722,184.107.43.74.http:,[S],"832280098:832280218,",120:
11:42:06.685647,190-0-175-100.gba.solunet.com.ar.2723,184.107.43.74.http:,[S],"210837616:210837736,",120:
11:42:06.685663,190-0-175-100.gba.solunet.com.ar.2724,184.107.43.74.http:,[S],"451298501:451298621,",120:
11:42:06.685679,190-0-175-100.gba.solunet.com.ar.2725,184.107.43.74.http:,[S],"659044766:659044886,",120:
11:42:06.685696,190-0-175-100.gba.solunet.com.ar.2726,184.107.43.74.http:,[S],"675266245:675266365,",120:
11:42:06.685712,190-0-175-100.gba.solunet.com.ar.2727,184.107.43.74.http:,[S],"1503230429:1503230549,",120:
11:42:06.685728,190-0-175-100.gba.solunet.com.ar.2728,184.107.43.74.http:,[S],"2016315503:2016315623,",120:
11:42:06.685753,190-0-175-100.gba.solunet.com.ar.2729,184.107.43.74.http:,[S],"1405094421:1405094541,",120:
11:42:06.685773,190-0-175-100.gba.solunet.com.ar.2730,184.107.43.74.http:,[S],"478205056:478205176,",120:
11:42:06.685793,190-0-175-100.gba.solunet.com.ar.2731,184.107.43.74.http:,[S],"688937546:688937666,",120:
11:42:06.685812,190-0-175-100.gba.solunet.com.ar.2732,184.107.43.74.http:,[S],"492496237:492496357,",120:
11:42:06.685831,190-0-175-100.gba.solunet.com.ar.2733,184.107.43.74.http:,[S],"1356841083:1356841203,",120:
11:42:06.685850,190-0-175-100.gba.solunet.com.ar.2734,184.107.43.74.http:,[S],"1321278928:1321279048,",120:
11:42:06.685869,190-0-175-100.gba.solunet.com.ar.2735,184.107.43.74.http:,[S],"384832540:384832660,",120:
11:42:06.685888,190-0-175-100.gba.solunet.com.ar.2736,184.107.43.74.http:,[S],"697279028:697279148,",120:
11:42:06.685904,190-0-175-100.gba.solunet.com.ar.2737,184.107.43.74.http:,[S],"1566439832:1566439952,",120:
11:42:06.685920,190-0-175-100.gba.solunet.com.ar.2738,184.107.43.74.http:,[S],"348625286:348625406,",120:
11:42:06.685936,190-0-175-100.gba.solunet.com.ar.2739,184.107.43.74.http:,[S],"1130470434:1130470554,",120:
11:42:06.685953,190-0-175-100.gba.solunet.com.ar.2740,184.107.43.74.http:,[S],"773423111:773423231,",120:
11:42:06.685969,190-0-175-100.gba.solunet.com.ar.2741,184.107.43.74.http:,[S],"1951665146:1951665266,",120:
11:42:06.685985,190-0-175-100.gba.solunet.com.ar.2742,184.107.43.74.http:,[S],"370003514:370003634,",120:
11:42:06.686001,190-0-175-100.gba.solunet.com.ar.2743,184.107.43.74.http:,[S],"2117844444:2117844564,",120:
11:42:06.686017,190-0-175-100.gba.solunet.com.ar.2744,184.107.43.74.http:,[S],"175939103:175939223,",120:
11:42:06.686033,190-0-175-100.gba.solunet.com.ar.2745,184.107.43.74.http:,[S],"1974055542:1974055662,",120:
11:42:06.686049,190-0-175-100.gba.solunet.com.ar.2746,184.107.43.74.http:,[S],"672642951:672643071,",120:
11:42:06.686065,190-0-175-100.gba.solunet.com.ar.2747,184.107.43.74.http:,[S],"1156467660:1156467780,",120:
11:42:06.686081,190-0-175-100.gba.solunet.com.ar.2748,184.107.43.74.http:,[S],"1882853422:1882853542,",120:
11:42:06.686097,190-0-175-100.gba.solunet.com.ar.2749,184.107.43.74.http:,[S],"1477859829:1477859949,",120:
11:42:06.686113,190-0-175-100.gba.solunet.com.ar.2750,184.107.43.74.http:,[S],"761216894:761217014,",120:
11:42:06.686129,190-0-175-100.gba.solunet.com.ar.2751,184.107.43.74.http:,[S],"822064267:822064387,",120:
11:42:06.686146,190-0-175-100.gba.solunet.com.ar.2752,184.107.43.74.http:,[S],"1235017526:1235017646,",120:
11:42:06.686162,190-0-175-100.gba.solunet.com.ar.2753,184.107.43.74.http:,[S],"684873121:684873241,",120:
11:42:06.686178,190-0-175-100.gba.solunet.com.ar.2754,184.107.43.74.http:,[S],"1529952316:1529952436,",120:
11:42:06.686194,190-0-175-100.gba.solunet.com.ar.2755,184.107.43.74.http:,[S],"2074069965:2074070085,",120:
11:42:06.686210,190-0-175-100.gba.solunet.com.ar.2756,184.107.43.74.http:,[S],"828787185:828787305,",120:
11:42:06.686226,190-0-175-100.gba.solunet.com.ar.2757,184.107.43.74.http:,[S],"616853870:616853990,",120:
11:42:06.686243,190-0-175-100.gba.solunet.com.ar.2758,184.107.43.74.http:,[S],"794016801:794016921,",120:
11:42:06.686258,190-0-175-100.gba.solunet.com.ar.2759,184.107.43.74.http:,[S],"1229107833:1229107953,",120:
11:42:06.686275,190-0-175-100.gba.solunet.com.ar.2760,184.107.43.74.http:,[S],"1179737739:1179737859,",120:
11:42:06.686291,190-0-175-100.gba.solunet.com.ar.2761,184.107.43.74.http:,[S],"1124111575:1124111695,",120:
11:42:06.686307,190-0-175-100.gba.solunet.com.ar.2762,184.107.43.74.http:,[S],"1751166887:1751167007,",120:
11:42:06.686323,190-0-175-100.gba.solunet.com.ar.2763,184.107.43.74.http:,[S],"1405916265:1405916385,",120:
11:42:06.686339,190-0-175-100.gba.solunet.com.ar.2764,184.107.43.74.http:,[S],"1445200792:1445200912,",120:
11:42:06.686355,190-0-175-100.gba.solunet.com.ar.2765,184.107.43.74.http:,[S],"1042815749:1042815869,",120:
11:42:06.686372,190-0-175-100.gba.solunet.com.ar.2766,184.107.43.74.http:,[S],"583593675:583593795,",120:
11:42:06.686388,190-0-175-100.gba.solunet.com.ar.2767,184.107.43.74.http:,[S],"764813598:764813718,",120:
11:42:06.686404,190-0-175-100.gba.solunet.com.ar.2768,184.107.43.74.http:,[S],"1005431704:1005431824,",120:
11:42:06.686420,190-0-175-100.gba.solunet.com.ar.2769,184.107.43.74.http:,[S],"1654073278:1654073398,",120:
11:42:06.686436,190-0-175-100.gba.solunet.com.ar.2770,184.107.43.74.http:,[S],"1693725106:1693725226,",120:
11:42:06.686452,190-0-175-100.gba.solunet.com.ar.2771,184.107.43.74.http:,[S],"1897810300:1897810420,",120:
11:42:06.686468,190-0-175-100.gba.solunet.com.ar.2772,184.107.43.74.http:,[S],"2070510358:2070510478,",120:
11:42:06.686485,190-0-175-100.gba.solunet.com.ar.2773,184.107.43.74.http:,[S],"434345145:434345265,",120:
11:42:06.686501,190-0-175-100.gba.solunet.com.ar.2774,184.107.43.74.http:,[S],"1254642755:1254642875,",120:
11:42:06.686517,190-0-175-100.gba.solunet.com.ar.2775,184.107.43.74.http:,[S],"412374994:412375114,",120:
11:42:06.686534,190-0-175-100.gba.solunet.com.ar.2776,184.107.43.74.http:,[S],"2029081053:2029081173,",120:
11:42:06.686550,190-0-175-100.gba.solunet.com.ar.2777,184.107.43.74.http:,[S],"334952939:334953059,",120:
11:42:06.686566,190-0-175-100.gba.solunet.com.ar.2778,184.107.43.74.http:,[S],"781425610:781425730,",120:
11:42:06.686582,190-0-175-100.gba.solunet.com.ar.2779,184.107.43.74.http:,[S],"956385191:956385311,",120:
11:42:06.686599,190-0-175-100.gba.solunet.com.ar.2780,184.107.43.74.http:,[S],"190207864:190207984,",120:
11:42:06.686615,190-0-175-100.gba.solunet.com.ar.2781,184.107.43.74.http:,[S],"1391594171:1391594291,",120:
11:42:06.686640,190-0-175-100.gba.solunet.com.ar.2782,184.107.43.74.http:,[S],"1087641085:1087641205,",120:
11:42:06.686659,190-0-175-100.gba.solunet.com.ar.2783,184.107.43.74.http:,[S],"513366131:513366251,",120:
11:42:06.686678,190-0-175-100.gba.solunet.com.ar.2784,184.107.43.74.http:,[S],"353642431:353642551,",120:
11:42:06.686697,190-0-175-100.gba.solunet.com.ar.2785,184.107.43.74.http:,[S],"2138422301:2138422421,",120:
11:42:06.686716,190-0-175-100.gba.solunet.com.ar.2786,184.107.43.74.http:,[S],"1499324763:1499324883,",120:
11:42:06.686735,190-0-175-100.gba.solunet.com.ar.2787,184.107.43.74.http:,[S],"1412620650:1412620770,",120:
11:42:06.686754,190-0-175-100.gba.solunet.com.ar.2788,184.107.43.74.http:,[S],"347680183:347680303,",120:
11:42:06.686773,190-0-175-100.gba.solunet.com.ar.2789,184.107.43.74.http:,[S],"1246003811:1246003931,",120:
11:42:06.686792,190-0-175-100.gba.solunet.com.ar.2790,184.107.43.74.http:,[S],"1041732072:1041732192,",120:
11:42:06.686808,190-0-175-100.gba.solunet.com.ar.2791,184.107.43.74.http:,[S],"914602705:914602825,",120:
11:42:06.686825,190-0-175-100.gba.solunet.com.ar.f5-globalsite,184.107.43.74.http:,[S],"1988727284:1988727404,",120:
11:42:06.686841,190-0-175-100.gba.solunet.com.ar.2793,184.107.43.74.http:,[S],"1720305401:1720305521,",120:
11:42:06.686857,190-0-175-100.gba.solunet.com.ar.2794,184.107.43.74.http:,[S],"1515253321:1515253441,",120:
11:42:06.686873,190-0-175-100.gba.solunet.com.ar.2795,184.107.43.74.http:,[S],"671288190:671288310,",120:
11:42:06.686889,190-0-175-100.gba.solunet.com.ar.2796,184.107.43.74.http:,[S],"231225755:231225875,",120:
11:42:06.686906,190-0-175-100.gba.solunet.com.ar.2797,184.107.43.74.http:,[S],"778659693:778659813,",120:
11:42:06.686922,190-0-175-100.gba.solunet.com.ar.2798,184.107.43.74.http:,[S],"930919953:930920073,",120:
11:42:06.686938,190-0-175-100.gba.solunet.com.ar.2799,184.107.43.74.http:,[S],"1693438239:1693438359,",120:
11:42:06.686954,190-0-175-100.gba.solunet.com.ar.2800,184.107.43.74.http:,[S],"425320534:425320654,",120:
11:42:06.686970,190-0-175-100.gba.solunet.com.ar.2801,184.107.43.74.http:,[S],"967775592:967775712,",120:
11:42:06.686986,190-0-175-100.gba.solunet.com.ar.2802,184.107.43.74.http:,[S],"923646418:923646538,",120:
11:42:06.687002,190-0-175-100.gba.solunet.com.ar.2803,184.107.43.74.http:,[S],"215959721:215959841,",120:
11:42:06.687019,190-0-175-100.gba.solunet.com.ar.2804,184.107.43.74.http:,[S],"1426544295:1426544415,",120:
11:42:06.687035,190-0-175-100.gba.solunet.com.ar.2805,184.107.43.74.http:,[S],"1515075599:1515075719,",120:
11:42:06.687051,190-0-175-100.gba.solunet.com.ar.2806,184.107.43.74.http:,[S],"893928627:893928747,",120:
11:42:06.687067,190-0-175-100.gba.solunet.com.ar.2807,184.107.43.74.http:,[S],"1592184432:1592184552,",120:
11:42:06.687083,190-0-175-100.gba.solunet.com.ar.2808,184.107.43.74.http:,[S],"1797312305:1797312425,",120:
11:42:06.687099,190-0-175-100.gba.solunet.com.ar.2809,184.107.43.74.http:,[S],"143254209:143254329,",120:
11:42:06.687116,190-0-175-100.gba.solunet.com.ar.2810,184.107.43.74.http:,[S],"1881362631:1881362751,",120:
11:42:06.687132,190-0-175-100.gba.solunet.com.ar.gsiftp,184.107.43.74.http:,[S],"759394490:759394610,",120:
11:42:06.687148,190-0-175-100.gba.solunet.com.ar.2812,184.107.43.74.http:,[S],"316427606:316427726,",120:
11:42:06.687164,190-0-175-100.gba.solunet.com.ar.2813,184.107.43.74.http:,[S],"1640103064:1640103184,",120:
11:42:06.687180,190-0-175-100.gba.solunet.com.ar.2814,184.107.43.74.http:,[S],"948819699:948819819,",120:
11:42:06.687196,190-0-175-100.gba.solunet.com.ar.2815,184.107.43.74.http:,[S],"743703590:743703710,",120:
11:42:06.687212,190-0-175-100.gba.solunet.com.ar.2816,184.107.43.74.http:,[S],"1015693390:1015693510,",120:
11:42:06.687228,190-0-175-100.gba.solunet.com.ar.2817,184.107.43.74.http:,[S],"1116630216:1116630336,",120:
11:42:06.687244,190-0-175-100.gba.solunet.com.ar.2818,184.107.43.74.http:,[S],"311651068:311651188,",120:
11:42:06.687260,190-0-175-100.gba.solunet.com.ar.2819,184.107.43.74.http:,[S],"1095919779:1095919899,",120:
11:42:06.687277,190-0-175-100.gba.solunet.com.ar.2820,184.107.43.74.http:,[S],"420472863:420472983,",120:
11:42:06.687293,190-0-175-100.gba.solunet.com.ar.2821,184.107.43.74.http:,[S],"1474526041:1474526161,",120:
11:42:06.687309,190-0-175-100.gba.solunet.com.ar.2822,184.107.43.74.http:,[S],"877714722:877714842,",120:
11:42:06.687325,190-0-175-100.gba.solunet.com.ar.2823,184.107.43.74.http:,[S],"618766190:618766310,",120:
11:42:06.687341,190-0-175-100.gba.solunet.com.ar.2824,184.107.43.74.http:,[S],"270502198:270502318,",120:
11:42:06.687357,190-0-175-100.gba.solunet.com.ar.2825,184.107.43.74.http:,[S],"1348176067:1348176187,",120:
11:42:06.687373,190-0-175-100.gba.solunet.com.ar.2826,184.107.43.74.http:,[S],"228108692:228108812,",120:
11:42:06.687389,190-0-175-100.gba.solunet.com.ar.2827,184.107.43.74.http:,[S],"1436493124:1436493244,",120:
11:42:06.687406,190-0-175-100.gba.solunet.com.ar.2828,184.107.43.74.http:,[S],"1457021760:1457021880,",120:
11:42:06.687422,190-0-175-100.gba.solunet.com.ar.2829,184.107.43.74.http:,[S],"1220614553:1220614673,",120:
11:42:06.687438,190-0-175-100.gba.solunet.com.ar.2830,184.107.43.74.http:,[S],"273226095:273226215,",120:
11:42:06.687454,190-0-175-100.gba.solunet.com.ar.2831,184.107.43.74.http:,[S],"1187660567:1187660687,",120:
11:42:06.687471,190-0-175-100.gba.solunet.com.ar.2832,184.107.43.74.http:,[S],"636726267:636726387,",120:
11:42:06.687487,190-0-175-100.gba.solunet.com.ar.2833,184.107.43.74.http:,[S],"1691553261:1691553381,",120:
11:42:06.687504,190-0-175-100.gba.solunet.com.ar.2834,184.107.43.74.http:,[S],"273133973:273134093,",120:
11:42:06.687529,190-0-175-100.gba.solunet.com.ar.2835,184.107.43.74.http:,[S],"2102979994:2102980114,",120:
11:42:06.687548,190-0-175-100.gba.solunet.com.ar.2836,184.107.43.74.http:,[S],"106232332:106232452,",120:
11:42:06.687567,190-0-175-100.gba.solunet.com.ar.2837,184.107.43.74.http:,[S],"1619270558:1619270678,",120:
11:42:06.687586,190-0-175-100.gba.solunet.com.ar.2838,184.107.43.74.http:,[S],"1791828159:1791828279,",120:
11:42:06.687605,190-0-175-100.gba.solunet.com.ar.2839,184.107.43.74.http:,[S],"273733793:273733913,",120:
11:42:06.687624,190-0-175-100.gba.solunet.com.ar.2840,184.107.43.74.http:,[S],"1503208965:1503209085,",120:
11:42:06.687643,190-0-175-100.gba.solunet.com.ar.2841,184.107.43.74.http:,[S],"919165363:919165483,",120:
11:42:06.687662,190-0-175-100.gba.solunet.com.ar.2842,184.107.43.74.http:,[S],"1428481125:1428481245,",120:
11:42:06.687681,190-0-175-100.gba.solunet.com.ar.2843,184.107.43.74.http:,[S],"1200100208:1200100328,",120:
11:42:06.687700,190-0-175-100.gba.solunet.com.ar.2844,184.107.43.74.http:,[S],"1874125676:1874125796,",120:
11:42:06.687716,190-0-175-100.gba.solunet.com.ar.2845,184.107.43.74.http:,[S],"104409933:104410053,",120:
11:42:06.687733,190-0-175-100.gba.solunet.com.ar.2846,184.107.43.74.http:,[S],"929623865:929623985,",120:
11:42:06.687749,190-0-175-100.gba.solunet.com.ar.2847,184.107.43.74.http:,[S],"1070493565:1070493685,",120:
11:42:06.687765,190-0-175-100.gba.solunet.com.ar.2848,184.107.43.74.http:,[S],"1643649251:1643649371,",120:
11:42:06.687781,190-0-175-100.gba.solunet.com.ar.2849,184.107.43.74.http:,[S],"813258342:813258462,",120:
11:42:06.687797,190-0-175-100.gba.solunet.com.ar.2850,184.107.43.74.http:,[S],"1822724265:1822724385,",120:
11:42:06.687813,190-0-175-100.gba.solunet.com.ar.2851,184.107.43.74.http:,[S],"797552588:797552708,",120:
11:42:06.687830,190-0-175-100.gba.solunet.com.ar.2852,184.107.43.74.http:,[S],"1359753000:1359753120,",120:
11:42:06.687846,190-0-175-100.gba.solunet.com.ar.2853,184.107.43.74.http:,[S],"92072926:92073046,",120:
11:42:06.687862,190-0-175-100.gba.solunet.com.ar.2854,184.107.43.74.http:,[S],"1908245852:1908245972,",120:
11:42:06.687878,190-0-175-100.gba.solunet.com.ar.2855,184.107.43.74.http:,[S],"636323033:636323153,",120:
11:42:06.687894,190-0-175-100.gba.solunet.com.ar.2856,184.107.43.74.http:,[S],"1919447832:1919447952,",120:
11:42:06.687911,190-0-175-100.gba.solunet.com.ar.2857,184.107.43.74.http:,[S],"1690761646:1690761766,",120:
11:42:06.687927,190-0-175-100.gba.solunet.com.ar.2858,184.107.43.74.http:,[S],"1386757598:1386757718,",120:
11:42:06.687943,190-0-175-100.gba.solunet.com.ar.2859,184.107.43.74.http:,[S],"316973802:316973922,",120:
11:42:06.687959,190-0-175-100.gba.solunet.com.ar.2860,184.107.43.74.http:,[S],"1849508459:1849508579,",120:
11:42:06.687976,190-0-175-100.gba.solunet.com.ar.2861,184.107.43.74.http:,[S],"1962620368:1962620488,",120:
11:42:06.687992,190-0-175-100.gba.solunet.com.ar.2862,184.107.43.74.http:,[S],"1843970097:1843970217,",120:
11:42:06.688008,190-0-175-100.gba.solunet.com.ar.2863,184.107.43.74.http:,[S],"2130283912:2130284032,",120:
11:42:06.688024,190-0-175-100.gba.solunet.com.ar.2864,184.107.43.74.http:,[S],"218147780:218147900,",120:
11:42:06.688040,190-0-175-100.gba.solunet.com.ar.2865,184.107.43.74.http:,[S],"675662968:675663088,",120:
11:42:06.688057,190-0-175-100.gba.solunet.com.ar.2866,184.107.43.74.http:,[S],"1310842176:1310842296,",120:
11:42:06.688073,190-0-175-100.gba.solunet.com.ar.2867,184.107.43.74.http:,[S],"82434088:82434208,",120:
11:42:06.688089,190-0-175-100.gba.solunet.com.ar.2868,184.107.43.74.http:,[S],"757192910:757193030,",120:
11:42:06.688105,190-0-175-100.gba.solunet.com.ar.2869,184.107.43.74.http:,[S],"831979505:831979625,",120:
11:42:06.688121,190-0-175-100.gba.solunet.com.ar.2870,184.107.43.74.http:,[S],"580527666:580527786,",120:
11:42:06.688138,190-0-175-100.gba.solunet.com.ar.2871,184.107.43.74.http:,[S],"1506046359:1506046479,",120:
11:42:06.688154,190-0-175-100.gba.solunet.com.ar.2872,184.107.43.74.http:,[S],"232733650:232733770,",120:
